view,method,run,episode,score,best_score,distance_integral_score,training_return,cfd_steps,teacher_cfd_steps,cumulative_cfd_steps,candidate,iteration
cost,BC-PPO,5,585,-8.795010571998937,-1.7511650067225664,-8.795010571998937,-10.497690076334054,13423,131054,5697517,,
cost,BC-PPO,5,586,-8.107761314156013,-1.7511650067225664,-8.107761314156013,-11.627655620098881,7389,131054,5704906,,
cost,BC-PPO,5,587,-7.131146922924112,-1.7511650067225664,-7.131146922924112,-10.437739230093236,7061,131054,5711967,,
cost,BC-PPO,5,588,-5.097297727297111,-1.7511650067225664,-5.097297727297111,-7.918715053430819,9602,131054,5721569,,
cost,BC-PPO,5,589,-8.872284540312814,-1.7511650067225664,-8.872284540312814,-10.60750578300719,13748,131054,5735317,,
cost,BC-PPO,5,590,-8.890715669129703,-1.7511650067225664,-8.890715669129703,-10.599346271677685,13227,131054,5748544,,
cost,BC-PPO,5,591,-7.225808195412439,-1.7511650067225664,-7.225808195412439,-10.557039028593643,6732,131054,5755276,,
cost,BC-PPO,5,592,-7.296320343130654,-1.7511650067225664,-7.296320343130654,-10.634288594269107,7153,131054,5762429,,
cost,BC-PPO,5,593,-7.333221455347391,-1.7511650067225664,-7.333221455347391,-10.669552353200134,9310,131054,5771739,,
cost,BC-PPO,5,594,-8.78825648960068,-1.7511650067225664,-8.78825648960068,-10.49656515458283,13960,131054,5785699,,
cost,BC-PPO,5,595,-5.390934411896994,-1.7511650067225664,-5.390934411896994,-8.194058997889954,15209,131054,5800908,,
cost,BC-PPO,5,596,-7.356372461297943,-1.7511650067225664,-7.356372461297943,-10.70240594387982,8065,131054,5808973,,
cost,BC-PPO,5,597,-6.411752184721507,-1.7511650067225664,-6.411752184721507,-9.532327827792678,8523,131054,5817496,,
cost,BC-PPO,5,598,-6.171554835812219,-1.7511650067225664,-6.171554835812219,-9.19830921894042,13372,131054,5830868,,
cost,BC-PPO,5,599,-5.5277347484981485,-1.7511650067225664,-5.5277347484981485,-8.451801267699942,7976,131054,5838844,,
cost,BC-PPO,5,600,-14.25755041201262,-1.7511650067225664,-14.25755041201262,-17.110810784729708,3014,131054,5841858,,
cost,SEAS,1,,-13.145508268433016,-13.145508268433016,-13.145508268433016,-17.77362836629053,945,0,10059,1,1
cost,SEAS,1,,-14.345502914467337,-13.145508268433016,-14.345502914467337,-17.2192590633484,2530,0,12589,2,1
cost,SEAS,1,,-2.460015475451858,-2.460015475451858,-2.460015475451858,-0.5683976558502954,11328,0,23917,3,1
cost,SEAS,1,,-10.376703605792764,-2.460015475451858,-10.376703605792764,-14.217602757369807,23549,0,47466,4,1
cost,SEAS,1,,-14.281896353689808,-2.460015475451858,-14.281896353689808,-17.140119400939668,2975,0,50441,5,2
cost,SEAS,1,,-2.460015475451858,-2.460015475451858,-2.460015475451858,-0.5683976558502954,11328,0,61769,6,2
cost,SEAS,1,,-2.460015475451858,-2.460015475451858,-2.460015475451858,-0.5683976558502954,11328,0,73097,7,2
cost,SEAS,1,,-2.1559774233262448,-2.1559774233262448,-2.1559774233262448,-0.2730692402248067,8935,0,82032,8,2
cost,SEAS,1,,-2.1559774233262448,-2.1559774233262448,-2.1559774233262448,-0.2730692402248067,8935,0,90967,9,3
cost,SEAS,1,,-2.1559774233262448,-2.1559774233262448,-2.1559774233262448,-0.2730692402248067,8935,0,99902,10,3
cost,SEAS,1,,-2.293842150531597,-2.1559774233262448,-2.293842150531597,-0.40623553459672923,10133,0,110035,11,3
cost,SEAS,1,,-2.1559774233262448,-2.1559774233262448,-2.1559774233262448,-0.2730692402248067,8935,0,118970,12,3
cost,SEAS,1,,-14.312311924468013,-2.1559774233262448,-14.312311924468013,-17.176813732085684,2954,0,121924,13,4
cost,SEAS,1,,-14.457710856313764,-2.1559774233262448,-14.457710856313764,-17.35246404021636,2930,0,124854,14,4
cost,SEAS,1,,-2.069533627549814,-2.069533627549814,-2.069533627549814,-0.1883408294341118,8370,0,133224,15,4
cost,SEAS,1,,-2.100280817069621,-2.069533627549814,-2.100280817069621,-0.21771509094985841,8733,0,141957,16,4
cost,SEAS,1,,-2.10868004062125,-2.069533627549814,-2.10868004062125,-0.2271092465320499,8502,0,150459,17,5
cost,SEAS,1,,-2.10868004062125,-2.069533627549814,-2.10868004062125,-0.2271092465320499,8502,0,158961,18,5
cost,SEAS,1,,-2.069533627549814,-2.069533627549814,-2.069533627549814,-0.1883408294341118,8370,0,167331,19,5
cost,SEAS,1,,-2.10868004062125,-2.069533627549814,-2.10868004062125,-0.2271092465320499,8502,0,175833,20,5
cost,SEAS,1,,-2.054271432148278,-2.054271432148278,-2.054271432148278,-0.17377995882380803,8314,0,184147,21,6
cost,SEAS,1,,-2.054271432148278,-2.054271432148278,-2.054271432148278,-0.17377995882380803,8314,0,192461,22,6
cost,SEAS,1,,-2.054271432148278,-2.054271432148278,-2.054271432148278,-0.17377995882380803,8314,0,200775,23,6
cost,SEAS,1,,-2.1679963610953275,-2.054271432148278,-2.1679963610953275,-0.28536792675573786,8852,0,209627,24,6
cost,SEAS,1,,-1.6860331889154123,-1.6860331889154123,-1.6860331889154123,0.18857433837945492,6631,0,216258,25,7
cost,SEAS,1,,-2.321733162855661,-1.6860331889154123,-2.321733162855661,-0.43628701759761945,9592,0,225850,26,7
cost,SEAS,1,,-14.167511295788575,-1.6860331889154123,-14.167511295788575,-17.001122833984358,3328,0,229178,27,7
cost,SEAS,1,,-2.0726734629250707,-1.6860331889154123,-2.0726734629250707,-0.1916024235900724,8326,0,237504,28,7
cost,SEAS,1,,-1.6861664712444613,-1.6860331889154123,-1.6861664712444613,0.18839614450620834,6628,0,244132,29,8
cost,SEAS,1,,-1.6860331889154123,-1.6860331889154123,-1.6860331889154123,0.18857433837945492,6631,0,250763,30,8
cost,SEAS,1,,-1.6860331889154123,-1.6860331889154123,-1.6860331889154123,0.18857433837945492,6631,0,257394,31,8
cost,SEAS,1,,-1.7079086036457145,-1.6860331889154123,-1.7079086036457145,0.16700048659869426,6725,0,264119,32,8
cost,SEAS,1,,-1.7575073002349189,-1.6860331889154123,-1.7575073002349189,0.11900506199459282,7071,0,271190,33,9
cost,SEAS,1,,-1.718596782440883,-1.6860331889154123,-1.718596782440883,0.15639566672836214,6775,0,277965,34,9
cost,SEAS,1,,-1.6270046304130306,-1.6270046304130306,-1.6270046304130306,0.24640098048717696,6331,0,284296,35,9
cost,SEAS,1,,-1.7667237045597646,-1.6270046304130306,-1.7667237045597646,0.11029706924373928,7307,0,291603,36,9
cost,SEAS,1,,-1.6300541912992768,-1.6270046304130306,-1.6300541912992768,0.24388810396307425,6363,0,297966,37,10
cost,SEAS,1,,-1.635061453445002,-1.6270046304130306,-1.635061453445002,0.23881904324388792,6370,0,304336,38,10
cost,SEAS,1,,-1.6370335057930498,-1.6270046304130306,-1.6370335057930498,0.23660052552707556,6362,0,310698,39,10
cost,SEAS,1,,-1.6290483159214395,-1.6270046304130306,-1.6290483159214395,0.24471803516892754,6353,0,317051,40,10
cost,SEAS,1,,-1.6270046304130306,-1.6270046304130306,-1.6270046304130306,0.24640098048717696,6331,0,323382,41,11
cost,SEAS,1,,-1.6284870912514888,-1.6270046304130306,-1.6284870912514888,0.24515909305852301,6337,0,329719,42,11
cost,SEAS,1,,-1.626783921431965,-1.626783921431965,-1.626783921431965,0.2471661392825688,6337,0,336056,43,11
cost,SEAS,1,,-1.6295104926247848,-1.626783921431965,-1.6295104926247848,0.2438921008498407,6352,0,342408,44,11
cost,SEAS,1,,-1.62962787170895,-1.626783921431965,-1.62962787170895,0.2437869871301872,6350,0,348758,45,12
cost,SEAS,1,,-1.6689065378799874,-1.626783921431965,-1.6689065378799874,0.2050111114176918,6494,0,355252,46,12
cost,SEAS,1,,-1.6293329395811986,-1.626783921431965,-1.6293329395811986,0.24425528501242422,6329,0,361581,47,12
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,367892,48,12
cost,SEAS,1,,-1.6388691106116426,-1.622827205630383,-1.6388691106116426,0.23532567469811094,6427,0,374319,49,13
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,380630,50,13
cost,SEAS,1,,-1.6395586614925952,-1.622827205630383,-1.6395586614925952,0.234029422434064,6397,0,387027,51,13
cost,SEAS,1,,-1.6268101859356379,-1.622827205630383,-1.6268101859356379,0.2467105329794379,6338,0,393365,52,13
cost,SEAS,1,,-1.6274372800190477,-1.622827205630383,-1.6274372800190477,0.24609411750539945,6329,0,399694,53,14
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,406005,54,14
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,412316,55,14
cost,SEAS,1,,-1.6412740192583688,-1.622827205630383,-1.6412740192583688,0.23228785753873926,6387,0,418703,56,14
cost,SEAS,1,,-1.6306225086815234,-1.622827205630383,-1.6306225086815234,0.24268644080850166,6334,0,425037,57,15
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,431348,58,15
cost,SEAS,1,,-1.622827205630383,-1.622827205630383,-1.622827205630383,0.25101173485849615,6311,0,437659,59,15
cost,SEAS,1,,-1.6396797654275739,-1.622827205630383,-1.6396797654275739,0.23383815397650443,6377,0,444036,60,15
cost,SEAS,1,,-1.635773800369782,-1.622827205630383,-1.635773800369782,0.2380402021711343,6379,0,450415,61,16
cost,SEAS,1,,-1.656457228352719,-1.622827205630383,-1.656457228352719,0.217157710566253,6434,0,456849,62,16
cost,SEAS,1,,-1.626685017501373,-1.622827205630383,-1.626685017501373,0.24709348260523734,6304,0,463153,63,16
cost,SEAS,1,,-3.58037659220905,-1.622827205630383,-3.58037659220905,-1.6485324677948623,22305,0,485458,64,16
cost,SEAS,1,,-1.626685017501373,-1.622827205630383,-1.626685017501373,0.24709348260523734,6304,0,491762,65,17
cost,SEAS,1,,-1.6660124615863783,-1.622827205630383,-1.6660124615863783,0.20822815365595315,6526,0,498288,66,17
cost,SEAS,1,,-1.63313540437758,-1.622827205630383,-1.63313540437758,0.24075799727340597,6367,0,504655,67,17
cost,SEAS,1,,-1.649699377795192,-1.622827205630383,-1.649699377795192,0.22396639323716783,6441,0,511096,68,17
cost,SEAS,1,,-1.6632632974365107,-1.622827205630383,-1.6632632974365107,0.21089286533441864,6465,0,517561,69,18
cost,SEAS,1,,-1.6325596605820847,-1.622827205630383,-1.6325596605820847,0.2407548515313651,6353,0,523914,70,18
cost,SEAS,1,,-1.6377769407390552,-1.622827205630383,-1.6377769407390552,0.23625844982726485,6427,0,530341,71,18
cost,SEAS,1,,-1.6006602229181197,-1.6006602229181197,-1.6006602229181197,0.27204459963266614,6172,0,536513,72,18
cost,SEAS,1,,-1.632813830382426,-1.6006602229181197,-1.632813830382426,0.24076073457481373,6360,0,542873,73,19
cost,SEAS,1,,-1.6006602229181197,-1.6006602229181197,-1.6006602229181197,0.27204459963266614,6172,0,549045,74,19
cost,SEAS,1,,-1.5941235002055243,-1.5941235002055243,-1.5941235002055243,0.27859144241936673,6132,0,555177,75,19
cost,SEAS,1,,-1.5970102225751241,-1.5941235002055243,-1.5970102225751241,0.27609713764543775,6180,0,561357,76,19
cost,SEAS,1,,-1.5941235002055243,-1.5941235002055243,-1.5941235002055243,0.27859144241936673,6132,0,567489,77,20
cost,SEAS,1,,-1.6189888715401906,-1.5941235002055243,-1.6189888715401906,0.25441202057942913,6272,0,573761,78,20
cost,SEAS,1,,-1.6240764755164023,-1.5941235002055243,-1.6240764755164023,0.24965017474736384,6321,0,580082,79,20
cost,SEAS,1,,-1.5941235002055243,-1.5941235002055243,-1.5941235002055243,0.27859144241936673,6132,0,586214,80,20
cost,SEAS,2,,-14.19409769927639,-14.19409769927639,-14.19409769927639,-17.034486072696854,3042,0,12156,1,1
cost,SEAS,2,,-14.180553213857639,-14.180553213857639,-14.180553213857639,-17.018059110428506,3098,0,15254,2,1
cost,SEAS,2,,-14.13317943073028,-14.13317943073028,-14.13317943073028,-16.96019326934451,3292,0,18546,3,1
cost,SEAS,2,,-14.174294991969,-14.13317943073028,-14.174294991969,-17.010236056464954,3112,0,21658,4,1
cost,SEAS,2,,-10.639967638149027,-10.639967638149027,-10.639967638149027,-14.755416066990188,2073,0,23731,5,2
cost,SEAS,2,,-11.310355106221682,-10.639967638149027,-11.310355106221682,-13.566346750047723,9981,0,33712,6,2
cost,SEAS,2,,-11.587896014045768,-10.639967638149027,-11.587896014045768,-13.896763014698125,9552,0,43264,7,2
cost,SEAS,2,,-9.135036644145128,-9.135036644145128,-9.135036644145128,-10.919183132217798,16590,0,59854,8,2
cost,SEAS,2,,-14.20147134337174,-9.135036644145128,-14.20147134337174,-17.04295466462346,3155,0,63009,9,3
cost,SEAS,2,,-14.23707934741976,-9.135036644145128,-14.23707934741976,-17.085559021925146,3097,0,66106,10,3
cost,SEAS,2,,-14.126162342030439,-9.135036644145128,-14.126162342030439,-16.9519881262243,3314,0,69420,11,3
cost,SEAS,2,,-8.718553411105527,-8.718553411105527,-8.718553411105527,-10.577036905901139,13652,0,83072,12,3
cost,SEAS,2,,-14.306930774107219,-8.718553411105527,-14.306930774107219,-17.170637842943517,3028,0,86100,13,4
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,95459,14,4
cost,SEAS,2,,-11.020044607133599,-1.820334107761212,-11.020044607133599,-13.21430602034415,12833,0,108292,15,4
cost,SEAS,2,,-6.6438393864350225,-1.820334107761212,-6.6438393864350225,-7.827835501642636,15313,0,123605,16,4
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,132964,17,5
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,142323,18,5
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,151682,19,5
cost,SEAS,2,,-11.623818417141194,-1.820334107761212,-11.623818417141194,-14.390808702920088,18241,0,169923,20,5
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,179282,21,6
cost,SEAS,2,,-15.307974211425028,-1.820334107761212,-15.307974211425028,-18.45051264682265,7528,0,186810,22,6
cost,SEAS,2,,-1.820334107761212,-1.820334107761212,-1.820334107761212,0.06432281349621816,9359,0,196169,23,6
cost,SEAS,2,,-15.761692030299914,-1.820334107761212,-15.761692030299914,-19.031538590865242,8714,0,204883,24,6
cost,SEAS,2,,-1.7446587607761392,-1.7446587607761392,-1.7446587607761392,0.13682129247206842,8509,0,213392,25,7
cost,SEAS,2,,-1.992789442254427,-1.7446587607761392,-1.992789442254427,-0.0999545258291552,11522,0,224914,26,7
cost,SEAS,2,,-4.2924167033152,-1.7446587607761392,-4.2924167033152,-4.998420124810609,10714,0,235628,27,7
cost,SEAS,2,,-8.33251817292742,-1.7446587607761392,-8.33251817292742,-10.094032860329191,15501,0,251129,28,7
cost,SEAS,2,,-1.7356596698119944,-1.7356596698119944,-1.7356596698119944,0.1453340580060436,8420,0,259549,29,8
cost,SEAS,2,,-1.7446587607761392,-1.7356596698119944,-1.7446587607761392,0.13682129247206842,8509,0,268058,30,8
cost,SEAS,2,,-1.724423680586068,-1.724423680586068,-1.724423680586068,0.15638639069567417,8269,0,276327,31,8
cost,SEAS,2,,-1.730970669196406,-1.724423680586068,-1.730970669196406,0.15022276215905195,8483,0,284810,32,8
cost,SEAS,2,,-1.7386203847142307,-1.724423680586068,-1.7386203847142307,0.14236934021475012,8362,0,293172,33,9
cost,SEAS,2,,-1.7386203847142307,-1.724423680586068,-1.7386203847142307,0.14236934021475012,8362,0,301534,34,9
cost,SEAS,2,,-1.7345749538971815,-1.724423680586068,-1.7345749538971815,0.14657307461285307,8404,0,309938,35,9
cost,SEAS,2,,-1.7221503314524642,-1.7221503314524642,-1.7221503314524642,0.15883022326204488,8293,0,318231,36,9
cost,SEAS,2,,-1.7221503314524642,-1.7221503314524642,-1.7221503314524642,0.15883022326204488,8293,0,326524,37,10
cost,SEAS,2,,-1.7299925874603233,-1.7221503314524642,-1.7299925874603233,0.15075889118316588,8334,0,334858,38,10
cost,SEAS,2,,-3.3623241924704694,-1.7221503314524642,-3.3623241924704694,-3.8547844195098295,11493,0,346351,39,10
cost,SEAS,2,,-1.7221503314524642,-1.7221503314524642,-1.7221503314524642,0.15883022326204488,8293,0,354644,40,10
cost,SEAS,2,,-1.7299925874603233,-1.7221503314524642,-1.7299925874603233,0.15075889118316588,8334,0,362978,41,11
cost,SEAS,2,,-1.7666302833347944,-1.7221503314524642,-1.7666302833347944,0.11416475406585413,8313,0,371291,42,11
cost,SEAS,2,,-1.743314962887684,-1.7221503314524642,-1.743314962887684,0.13796481112169934,8482,0,379773,43,11
cost,SEAS,2,,-1.7226701969012088,-1.7221503314524642,-1.7226701969012088,0.15743185336498833,8200,0,387973,44,11
cost,SEAS,2,,-1.7152899657529188,-1.7152899657529188,-1.7152899657529188,0.16500850264262934,8229,0,396202,45,12
cost,SEAS,2,,-1.7226701969012088,-1.7152899657529188,-1.7226701969012088,0.15743185336498833,8200,0,404402,46,12
cost,SEAS,2,,-1.719056724419369,-1.7152899657529188,-1.719056724419369,0.1610237513492836,8201,0,412603,47,12
cost,SEAS,2,,-1.720842446414672,-1.7152899657529188,-1.720842446414672,0.1600134271430924,8293,0,420896,48,12
cost,SEAS,2,,-1.7152899657529188,-1.7152899657529188,-1.7152899657529188,0.16500850264262934,8229,0,429125,49,13
cost,SEAS,2,,-1.7145783584396672,-1.7145783584396672,-1.7145783584396672,0.1658603976751547,8222,0,437347,50,13
cost,SEAS,2,,-1.7152899657529188,-1.7145783584396672,-1.7152899657529188,0.16500850264262934,8229,0,445576,51,13
cost,SEAS,2,,-3.9850542730072767,-1.7145783584396672,-3.9850542730072767,-4.638710865897747,10382,0,455958,52,13
cost,SEAS,2,,-1.7145783584396672,-1.7145783584396672,-1.7145783584396672,0.1658603976751547,8222,0,464180,53,14
cost,SEAS,2,,-1.7157329295696275,-1.7145783584396672,-1.7157329295696275,0.16442138316250743,8194,0,472374,54,14
cost,SEAS,2,,-1.7145783584396672,-1.7145783584396672,-1.7145783584396672,0.1658603976751547,8222,0,480596,55,14
cost,SEAS,2,,-1.806727436684806,-1.7145783584396672,-1.806727436684806,0.07439339923220234,8387,0,488983,56,14
cost,SEAS,2,,-1.7145783584396672,-1.7145783584396672,-1.7145783584396672,0.1658603976751547,8222,0,497205,57,15
cost,SEAS,2,,-2.7146532201245535,-1.7145783584396672,-2.7146532201245535,-0.817365994024478,12871,0,510076,58,15
cost,SEAS,2,,-1.7061774556386493,-1.7061774556386493,-1.7061774556386493,0.17345031013053092,8022,0,518098,59,15
cost,SEAS,2,,-1.8089505384016293,-1.7061774556386493,-1.8089505384016293,0.07242800066456434,8459,0,526557,60,15
cost,SEAS,2,,-1.7061774556386493,-1.7061774556386493,-1.7061774556386493,0.17345031013053092,8022,0,534579,61,16
cost,SEAS,2,,-1.7061774556386493,-1.7061774556386493,-1.7061774556386493,0.17345031013053092,8022,0,542601,62,16
cost,SEAS,2,,-1.7359622632734653,-1.7061774556386493,-1.7359622632734653,0.14517858263834826,8392,0,550993,63,16
cost,SEAS,2,,-1.7269175367740797,-1.7061774556386493,-1.7269175367740797,0.15360898265152878,8314,0,559307,64,16
cost,SEAS,2,,-1.7315328213633723,-1.7061774556386493,-1.7315328213633723,0.15000851356680922,8493,0,567800,65,17
cost,SEAS,2,,-1.7306180264055695,-1.7061774556386493,-1.7306180264055695,0.1500362380145166,8351,0,576151,66,17
cost,SEAS,2,,-1.7192324325913697,-1.7061774556386493,-1.7192324325913697,0.16154286661165806,8307,0,584458,67,17
cost,SEAS,2,,-1.7258379629872889,-1.7061774556386493,-1.7258379629872889,0.1543972496204209,8242,0,592700,68,17
cost,SEAS,2,,-1.7365482436090844,-1.7061774556386493,-1.7365482436090844,0.14427900048632925,8377,0,601077,69,18
cost,SEAS,2,,-1.7061774556386493,-1.7061774556386493,-1.7061774556386493,0.17345031013053092,8022,0,609099,70,18
cost,SEAS,2,,-1.7193016825976741,-1.7061774556386493,-1.7193016825976741,0.16107482576307697,8209,0,617308,71,18
cost,SEAS,2,,-8.844607300433873,-1.7061774556386493,-8.844607300433873,-10.725052656213482,15218,0,632526,72,18
cost,SEAS,2,,-1.7365482436090844,-1.7061774556386493,-1.7365482436090844,0.14427900048632925,8377,0,640903,73,19
cost,SEAS,2,,-1.7303287171687782,-1.7061774556386493,-1.7303287171687782,0.15042310829427574,8359,0,649262,74,19
cost,SEAS,2,,-15.092844185371119,-1.7061774556386493,-15.092844185371119,-18.181593038668385,7208,0,656470,75,19
